
Project								Material	Description	Requirement Element	Receipt Element	Receipt Element No.	Receipt Element Item	Rec./reqd qty	Target Quantity	Release/Creation	Bas. start date	Receipt Date	Requirements Date	MRP Controller	Reqmt Element Number	InhseProdTime	Purch. Group	Base Unit	Pl. Deliv. Time
			10107820					10107820	MACH, BX 156 GASKET, UNS N08825	DepReq	ShpgNt	         4501732856	                  10	-1	             26			04.10.2022	16.12.2022	M01	            10456802		BC3	EA	            210
			10354959					10354959	ST BLT,1.1/2-8x13.1/2,A193 B7M	DepReq	ProjSt			-12					16.12.2022	P01	            10456802		BC5	EA	            164
			10121661					10121661	HVY NUT,1.1/2-8,A194 2HM	DepReq	POitem	         4501732888	                 180	-24	            474			04.11.2022	16.12.2022	P01	            10456802		BC5	EA	            150
			10107820					10107820	MACH, BX 156 GASKET, UNS N08825	DepReq	ShpgNt	         4501732856	                  10	-1	             26			04.10.2022	16.12.2022	M01	            10456802		BC3	EA	            210
			10046534					10046534	FLANGE PROTECTOR - 7 1/16" 10KSI	DepReq	QM-lot	        80000114380		-1	              1		24.10.2022	24.10.2022	16.12.2022	C01	            10456802		BC4	EA	            140
			10357599					10357599	ELEC CONT LAYOUT, AVI, MARLIM	DepReq	PldOrd	          112490425		-1	              1	14.11.2022	13.12.2022	16.12.2022	16.12.2022	Y01	            10456802	            1	Y01	EA	             15

				BBARR034019				BBARR034019	EXTTH LK WSHR, 5/16, B18.21.1-A, AISI316	DepReq	ProjSt			-30					13.12.2022	L02	            10457767		BC5	EA	            120
				BBPFS070232				BBPFS070232	HEX SCR, 5/16-18x3/4-FT, AISI316	DepReq	ShpgNt	         4501728167	                  70	-20	            104			06.09.2022	13.12.2022	C03	            10457767		BC5	EA	            130
				BBMEG005064				BBMEG005064	CONJUNTO DO CABO DE ATERRAMENTO TIPO I	DepReq	PurRqs	           17557665	                  10	-2	             18	24.10.2022		16.12.2022	13.12.2022	C02	            10457767		BC5	EA	            210
				10353847				10353847	MACH, CLAMP FOR SHACKLE - 6036 250T	DepReq	POitem	         4501744370	                  30	-1	              8			06.12.2022	13.12.2022	U01	            10457767		BC4	EA	             90
				BBPFC034233				BBPFC034233	PF CIL SEXT INT 5/16" X 1" AISI 316	DepReq	PurRqs	           17448622	                  10	-1	             13	20.10.2022		19.12.2022	13.12.2022	P01	            10457767		BC5	EA	            160
				BBPOR091020				BBPOR091020	POR SEXT PES 5/16" AISI 316	DepReq	ProjSt			-1					13.12.2022	C03	            10457767		BC5	EA	            150
				BBMEG005065				BBMEG005065	Earth strap_RSCMMB	DepReq	ProjSt			-16					13.12.2022	L02	            10457767		BC5	EA	            150

			10357620					10357620	ASSY, ROV PANEL, AVI, MARLIM	DepReq	POitem	         4501740979	                  40	-1	              1			23.12.2022	16.12.2022	A23	            10456802	           10	BC4	EA	             15

				BBCPN001008				BBCPN001008	COTTER PIN ÿ 3/16" X 1" AISI 316	SubReq	POitem	         4501740899	                  30	-1	              5			25.11.2022	06.12.2022	C02	            10030752		BC3	EA	            140
				BBPOR091019				BBPOR091019	HVY NUT,1/4-20,AISI316	SubReq	ScPrSt			-4					06.12.2022	P01	            10030752		BC5	EA	            160
				BBPFE014282				BBPFE014282	CSK HEX SCR, 3/8-16x1.3/8-FT, AISI316	SubReq	ScPrSt			-8					06.12.2022	P01	            10030752		BC5	EA	            192
				BBPFC029220				BBPFC029220	HEXSO SCR,3/8-16x1,AISI316	SubReq	ScPrSt			-2					06.12.2022	P01	            10030752		BC5	EA	            192
				BBVAL000060				BBVAL000060	DIRECTIONAL VALVE 3/8" NPT	SubReq	ScPrSt			-1					06.12.2022	V01	            10030752		BC5	EA	            150
				10110005				10110005	PARKING PLACE RECEPTACLE - AISI 316	SubReq	ScPrSt			-2					06.12.2022	M01	            10030752		BC3	EA	             60
				BBARR034001				BBARR034001	EXTTH LK WSHR, 1/2, B18.21.1-A, AISI 316	SubReq	ProjSt			-4					06.12.2022	P01	            10030752		BC5	EA	            140
				BBPFC029006				BBPFC029006	HEXSO SCR, 1/2" X 2 1/2", AISI316	SubReq	ShpgNt	         4501740270	                  20	-1	              5			29.11.2022	06.12.2022	P01	            10030752		BC5	EA	            150
				BBARR007001				BBARR007001	PLAIN WASHER 1/2" 316 ANSI B27.2 TYPE A	SubReq	ProjSt			-5					06.12.2022	P01	            10030752		BC5	EA	            180
				10075393				10075393	UNLOCK EMERGENCY STEM, MACH, 4130, 105K	SubReq	ProjSt			-1					06.12.2022	U03	            10030752	           20	BC8	EA	            120
				BBPFC029004				BBPFC029004	PF CIL SEXT INT 1/2" X 2"  AISI 316	SubReq	ShpgNt	         4501740270	                  30	-1	              5			29.11.2022	06.12.2022	P01	            10030752		BC5	EA	            150
				BBPOR091001				BBPOR091001	HVY NUT, 1/2-13, AISI316	SubReq	ProjSt			-4					06.12.2022	P01	            10030752		BC5	EA	            129
				10229505				10229505	ROUND BAR, ÿ3.00", AISI 8630	SubReq	ScPrSt			-0,260					06.12.2022	F01	            10030752		BC2	M	            180
				BBPFE014006				BBPFE014006	CSK HEX SCR, 1/2î x 2.1/2î, AISI31	SubReq	ShpgNt	         4501739663	                 100	-4	             20			29.11.2022	06.12.2022	P01	            10030752		BC5	EA	            160
				10163690				10163690	CSTNG, ANODE 160X160X380, 25 kg	SubReq	ShpgNt	         4501741239	                  20	-3	             67			10.11.2022	06.12.2022	C02	            10030752		BC5	EA	            100
				BBPFE014004				BBPFE014004	CSK HEX SCR,1/2-13x2,AISI316	SubReq	ShpgNt	         4501728167	                  40	-4	            104			06.09.2022	06.12.2022	P01	            10030752		BC5	EA	            150
				BBPOR091001				BBPOR091001	HVY NUT, 1/2-13, AISI316	SubReq	ProjSt			-6					06.12.2022	P01	            10030752		BC5	EA	            129
				BBPFC034230				BBPFC034230	HEXSO SCR, 1/4-20x2.1/2-FT, AISI316	SubReq	ScPrSt			-4					06.12.2022	P01	            10030752		BC5	EA	            160
				BBPFC029225				BBPFC029225	HEXSO SCR, 1/4-20x1-FT, AISI316	SubReq	ScPrSt			-2					06.12.2022	P01	            10030752		BC5	EA	            160
				BBARR004005				BBARR004005	PL WSHR, 10,5, B18.22.1-A, AISI316	SubReq	ScPrSt			-2					06.12.2022	L02	            10030752		BC5	EA	            150

			10357623					10357623	WLDMT, FRAME W/ ANODES AND TS,  AVI	DepReq	POitem	         4501740985	                  30	-1	              1			06.12.2022	16.12.2022	M01	            10456802		BC4	EA	            114

				10163690				10163690	CSTNG, ANODE 160X160X380, 25 kg	SubReq	ProjSt			-10					10.08.2022	C02	            10031676		BC5	EA	            100

			10356656					10356656	MACH, SPECIAL FLANGE 5KSI, BX-151	DepReq	POitem	         4501742655	                  20	-2	              2			13.01.2023	16.12.2022	Y01	            10456802	           10	BC8	EA	            260

				10356655				10356655	FORG, SPECIAL FLANGE 6BX-5K - BX-151	SubReq	ProjSt			-2					01.04.2022	U02	            10184462		BC2	EA	            200

			10357641					10357641	MACH, CYLINDER SHIM	DepReq	POitem	         4501745462	                  80	-2	             10			02.01.2023	16.12.2022	Y01	            10456802		BC3	EA	             15
			BBACA001021					BBACA001021	SCHACKLE HEAVY DUTY P-6036 GUNNEBO 25O T	DepReq	ProjSt			-1					16.12.2022	L01	            10456802		BC5	EA	            140
			BB14-BS0059-00					BB14-BS0059-00	ASSY, CYLINDER SECUNDARY UNLOCK - TRT	DepReq	PldOrd	          112503109		-2	              2	05.12.2022	12.12.2022	16.12.2022	16.12.2022	M02	            10456802	            4		EA

				BB18-BS0119-00				BB18-BS0119-00	MACH, LOWER BODY	DepReq	POitem	         4501745462	                  30	-2	              2			29.12.2022	12.12.2022	U03	            10458007	           35	BC8	EA	             90

					10356463			10356463	FORG, ROUND BAR, 8.3/4", 8630 80K	SubReq	ProjSt			-0,342					09.09.2022	F02	            10454449		BC2	M	            150

				BBANV000259				BBANV000259	O-RING, 170,82x5,33, NBR90A	DepReq	POitem	         4501744031	                  20	-4	             20			19.12.2022	12.12.2022	C02	            10458007		B02	EA	            120
				BBANV000471				BBANV000471	O-RING REF PARKER 2-343 90 SH A	DepReq	POitem	         4501740639	                  30	-4	             20			18.11.2022	12.12.2022	C02	            10458007		B02	EA	            174
				BBANV000384				BBANV000384	O-RING, 177,17x5,33, NBR90A	DepReq	ProjSt			-2					12.12.2022	C02	            10458007		B02	EA	            150
				BB18-BS0121-00				BB18-BS0121-00	MACH, PISTON	DepReq	POitem	         4501740896	                  70	-2	              2			03.01.2023	12.12.2022	U03	            10458007	           30	BC8	EA	            120

					10229504			10229504	FORG, HOLLOW BAR ÿ9" X ÿ2",UNS G41300	SubReq	ScPrSt			-0,795					05.09.2022	F01	            10008447		BC2	M	            180

				10078334				10078334	MACH, JACKET, TREE RUNNING TOOL	DepReq	PurRqs	           17421597	                  10	-2	              2	04.10.2022		12.12.2022	12.12.2022	U02	            10458007	           40	BC8	EA	             90

					10356590			10356590	FORG, HOLLOW BAR ÿ8.7/8" X ÿ6.3/8", 8630	SubReq	ProjSt			-0,480					04.10.2022	F01	            10240676		BC2	M	            150

			BB18-BS0112-00					BB18-BS0112-00	MACH, AXLE STOP	DepReq	PurRqs	           17471443	                  10	-2	              2	18.10.2022		16.12.2022	16.12.2022	U02	            10456802	           30	BC8	EA	             90

				10356510				10356510	FORG, ROUND BAR ÿ4.1/8", 8630 105k	SubReq	ProjSt			-0,770					18.10.2022	F02	            10356442		BC2	M	            150

			10087797					10087797	INCLIN. MEAS. BUBBLE TYPE - 0∫-5∫ 2500M	DepReq	ProjSt			-1					16.12.2022	C03	            10456802		BC0	EA	            150
			BBARR007018					BBARR007018	PL WSHR, 1/4, B18.22.1-A, AISI316	DepReq	POitem	         4501743596	                  30	-2	            112			30.11.2022	16.12.2022	P01	            10456802		BC5	EA	            135
			BBPFS070225					BBPFS070225	PF SEXT 1/4" X 1" AISI 316	DepReq	ProjSt			-2					16.12.2022	P01	            10456802		BC5	EA	            160
			BBPOR091016					BBPOR091016	HVY NUT, 3/8-16, AISI316	DepReq	ProjSt			-3					16.12.2022	P01	            10456802		BC5	EA	            192
			BBPFS070257					BBPFS070257	PF SEXT 3/8" X 1 7/8" AISI 316	DepReq	ProjSt			-3					16.12.2022	P01	            10456802		BC5	EA	            180
			10097007					10097007	BULL EYE LOCK PLATE, ASTM A36, MACHINING	DepReq	POitem	         4501735269	                  20	-2	             10			04.11.2022	16.12.2022	C01	            10456802		BC4	EA	            150
			BB91-BDE-210					BB91-BDE-210	BX151 GASKET, UNS N08825	DepReq	ShpgNt	         4501732856	                  30	-2	             10			04.10.2022	16.12.2022	M01	            10456802		BC0	EA	             99
			BBCNC000001					BBCNC000001	CONECTOR MACHO 3/8" NPT X 3/8" TUBO	DepReq	POitem	         4501739640	                  20	-2	             10			18.11.2022	16.12.2022	C02	            10456802		BC5	EA	            140
			10357642					10357642	MACH,VISUAL INDICATOR	DepReq	PurRqs	           17459403	                  10	-2	             10	10.10.2022		19.12.2022	16.12.2022	M01	            10456802		BC3	EA	            114
			10358406					10358406	MACH, VERTICAL ORIENTATION GUIDE 01	DepReq	PurRqs	           17555936	                  10	-2	              4	23.11.2022		16.12.2022	16.12.2022	P02	            10456802		BC4	EA
			10358407					10358407	MACH, VERTICAL ORIENTATION GUIDE 02	DepReq	PurRqs	           17555833	                  10	-2	              4	23.11.2022		16.12.2022	16.12.2022	P02	            10456802		BC3	EA
			10358408					10358408	MACH, DIAMETRAL ORIENTATION GUIDE	DepReq	PurRqs	           17555941	                  10	-1	              2	23.11.2022		16.12.2022	16.12.2022	P02	            10456802		BC3	EA
			10122020					10122020	HEXSO SCR,3/4-10x2,A193 B7M	DepReq	ShpgNt	         4501736393	                  50	-16	             80			27.10.2022	16.12.2022	P01	            10456802		BC5	EA	            180
			10121036					10121036	HEXSO SCR,1-8x2.1/2,A193 B7M	DepReq	ShpgNt	         4501739663	                  20	-8	            150			16.01.2023	16.12.2022	P01	            10456802		BC5	EA	            140
			BBPIN006004					BBPIN006004	GUIDE PIN ÿ 20.0 X 50.0 MM DIN 7979	DepReq	ProjSt			-6					16.12.2022	C02	            10456802		BC0	EA	            140
			10121036					10121036	HEXSO SCR,1-8x2.1/2,A193 B7M	DepReq	ShpgNt	         4501739663	                  20	-4	            150			16.01.2023	16.12.2022	P01	            10456802		BC5	EA	            140
			10121036					10121036	HEXSO SCR,1-8x2.1/2,A193 B7M	DepReq	ShpgNt	         4501739663	                  20	-18	            150			16.01.2023	16.12.2022	P01	            10456802		BC5	EA	            140
			BBACA001037					BBACA001037	HOIST RING, 15000# 1 1/4-08 CENTER PULL	DepReq	POitem	         4501738076	                  50	-4	             20			04.01.2023	16.12.2022	P05	            10456802		BC6	EA	             15
			10121034					10121034	HEXSO SCR,1/2-13x1.3/8,A193 B7M	DepReq	ProjSt			-16					16.12.2022	P01	            10456802		BC5	EA	            140
			10358109					10358109	ST BLT,3/4-10x9.1/2,A193 B7M	DepReq	POitem	         4501737315	                  50	-4	             20			12.12.2022	16.12.2022	P02	            10456802		BC5	EA
			10358488					10358488	ASSY, AVI,  SOFT LANDING	DepReq	PldOrd	          112487746		-4	              4	31.10.2022	30.11.2022	16.12.2022	16.12.2022	A23	            10456802	           10	Y01	EA	             15

				10230200				10230200	MACH, SOFT LANDING SLEEVE,VCM's	DepReq	POitem	         4501740757	                  20	-4	              1			16.12.2022	30.11.2022	U01	            10457772		BC8	EA	            170

					10240356			10240356	ROUND BAR, ÿ6-1/2" AISI 8630	SubReq	ScPrSt			-0,120					27.06.2022	F01	             9999991		BC2	M	            150

				10230202				10230202	MACH, SOFT LANDING PISTON GUIDE,VCM's	DepReq	ProjSt			-4					30.11.2022	M01	            10457772		BC3	EA	            140
				10260579				10260579	MACH, SOFT LANDING PISTON, VCM'S	DepReq	POitem	         4501739504	                  60	-4	              6			04.01.2023	30.11.2022	U01	            10457772		BC8	EA	            170

					10240355			10240355	ROUND BAR, ÿ4-1/2" , AISI 8630	SubReq	ScPrSt			-1,524					15.07.2022	F01	             9882523		BC2	M	            150

				10238359				10238359	O-RING, 88,49x3,53, NBR70A	DepReq	ProjSt			-8					30.11.2022	C02	            10457772		B02	EA	            160
				10260249				10260249	BU-RING, 89,05x95,05x1,27, NBR90A	DepReq	POitem	         4501744031	                  30	-8	             40			19.12.2022	30.11.2022	C02	            10457772		B02	EA	            134
				10358106				10358106	HEXSO SCR,1/2-13x2.1/2,A320 L7	DepReq	POitem	         4501737315	                  60	-24	            120			28.12.2022	30.11.2022	P02	            10457772		BC5	EA

			10121665					10121665	HVY NUT,3/4-10,A194 2HM	DepReq	POitem	         4501734274	                  60	-8	            120			04.11.2022	16.12.2022	P01	            10456802		BC5	EA	            129
			10121637					10121637	HEX SCR,3/4-10x2,A193 B7M	DepReq	POitem	         4501740877	                  50	-12	             60			24.01.2023	16.12.2022	P01	            10456802		BC5	EA	            180
			10121665					10121665	HVY NUT,3/4-10,A194 2HM	DepReq	POitem	         4501734274	                  60	-12	            120			04.11.2022	16.12.2022	P01	            10456802		BC5	EA	            129
			BBACH000015					BBACH000015	COMPENSADOR DE BEXIGA INOX 316 10 L	DepReq	POitem	         4501736543	                  20	-1	              5			23.12.2022	16.12.2022	V01	            10456802		BC5	EA	            180
			10350906					10350906	QR CODE LABEL ROBUST 480 x 400 mm	DepReq	ShpgNt	         4501733920	                  40	-1	             13			26.08.2022	16.12.2022	Y01	            10456802		BC5	EA	            200
			10359388					10359388	ST BLT,3/4"-10x4",A193 B7M	DepReq	POitem	         4501737315	                  80	-4	             20			06.12.2022	16.12.2022	P02	            10456802		BC5	EA
			10146246					10146246	HEX SCR, 1/2" - 13 x 2.1/2", AISI 316	DepReq	ShpgNt	         4501739663	                  30	-8	             40			29.11.2022	16.12.2022	P01	            10456802		BC5	EA	            158
			BBPOR091001					BBPOR091001	HVY NUT, 1/2-13, AISI316	DepReq	ProjSt			-8					16.12.2022	P01	            10456802		BC5	EA	            129
			BBANV000707					BBANV000707	O-RING, 253,59x3,53, NBR90A	DepReq	POitem	         4501744031	                  40	-1	             13			02.01.2023	16.12.2022	C02	            10456802		B02	EA	            174
			10359566					10359566	ST BLT 1.3/8" X 6.7/8" A193 B7M	DepReq	POitem	         4501737315	                  70	-8	             40			12.12.2022	16.12.2022	P02	            10456802		BC5	EA
			10122518					10122518	HVY NUT,1.3/8-8,A194 2HM	DepReq	ShpgNt	         4501739663	                  40	-8	             40			16.01.2023	16.12.2022	P01	            10456802		BC5	EA	            140
			10358607					10358607	WLDMT, ACCUMULATOR SUPPORT	DepReq	PurRqs	           17475096	                  10	-1	              5	20.10.2022		19.12.2022	16.12.2022	P02	            10456802		BC4	EA	             90
			BBARR034020					BBARR034020	ARR DENTADA 3/4" AISI 316	DepReq	ProjSt			-12					16.12.2022	L02	            10456802		BC5	EA	            150
