28.10.2022                                                                                                                                                                    Dynamic List Display                                                                                                                                                                                                                             1


	Purch.Req.	Item	PO	Item	Material	Short Text	Req. Date	Release Dt	Deliv.dt	PO Date	PGr	Quantity	Un	Created by	Plnt	Requisnr.	Chngd On	Crcy	C	Deliv.Date	I	Language	Manufact.	MPN	Des. Supp.	Supplier	 PDT	S	POrg	Info rec.	Ordered	TrackingNo	Reserv.no.	RevLev	SLoc	  Total Value	Valn Price	Valn Price
	17071635	  10			10357379	MACH, 5" METAL X METAL GOOSE SEAL	26.08.2022	26.08.2022	01.02.2023		TS9	      1	EA	Tubing	5260	Tubing	02.09.2022	BRL	D	20230201		EN					200	N			     0			00	0404	        0,01	     0,01	     0,00
	17071636	  10			10128502	S-SEAL - JAMES WALKER JW 449-465-1B1	26.08.2022	26.08.2022	01.02.2023		TS9	      4	EA	Commercials	5260	Commercials	02.09.2022	BRL	D	20230201		EN					174	N			     0			01	0404	    2.357,96	   589,49	     0,00
	17071637	  10			10268513	S-SEAL - PARKER KA183PSSP-357I0OG	26.08.2022	26.08.2022	01.02.2023		BC5	      7	EA	Connect. & E	5260	Connect. & E	30.09.2022	BRL	D	20230201		EN					174	N			     0			00	0404	        7,00	     1,00	     0,00
	17071638	  10			10089932	S-SEAL PARKER 1238 PSS P - 326 I 0 R	26.08.2022	20.09.2022	01.02.2023		TS9	      7	EA	Connect. & E	5260	Connect. & E	02.09.2022	BRL	D	20230201		EN					134	A			     0			02	0404	    1.263,36	   180,48	     0,00
	17071639	  10			10104859	O'RING INT DIA 26"XDN 3/8",NBR, 90 SH A	26.08.2022	26.08.2022	01.02.2023		TS9	      6	EA	Connect. & E	5260	Connect. & E	02.09.2022	BRL	D	20230201		EN					189	A			     0			01	0404	      282,00	    47,00	     0,00
	17071640	  10			10089934	S-SEAL PARKER 1238 PSS P - 208 I 2 R	26.08.2022	26.08.2022	01.02.2023		BC5	     66	EA	Connect. & E	5260	Connect. & E	30.09.2022	BRL	D	20230201		EN					210	N			     0			02	0404	    6.708,90	   101,65	     0,00
	17071641	  10			BBANV000797	O-RING REF PARKER 2-462 90 SH A	26.08.2022	14.09.2022	01.02.2023		BC5	      4	EA	Connect. & E	5260	Connect. & E	30.09.2022	BRL	D	20230201		EN					140	N			     0			00	0404	       60,00	    15,00	     0,00
	17072721	  10			10206235	ELEC CONN, 7W(F) ROV PARK/DUMMY (T11617)	27.08.2022	29.08.2022	18.05.2023		BC7	      3	EA	Control Syst	5260	Control Syst	29.08.2022	BRL	D	20230518		EN		BRSP-10-L024-AC			295	N			     0			00	0404	    2.400,00	   800,00	     0,00
	17072728	  10			10333862	ELEC JMPR,1x7W(M)ROV FLG,1x4W(F)DIV L=4M	27.08.2022	09.11.2022	08.05.2023		BC7	      3	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230508		EN					180	N			     0			00	0404	        0,03	     0,01	     0,00
	17072731	  10			10354041	DHPT XT BLOCK/WHO CONNECTOR (10,000PSI)	27.08.2022	29.08.2022	18.05.2023		BC7	      3	EA	Control Syst	5260	Control Syst	29.08.2022	BRL	D	20230518		EN					295	N			     0			00	0404	        0,03	     0,01	     0,00
	17072737	  10			10222987	WLDMT, TS SEAL BOX COVER	27.08.2022	24.01.2023	24.05.2023		BC4	      5	EA	Structures	5260	Structures	24.10.2022	BRL	D	20230524		EN					120	N			     0			01	0404	      150,00	    30,00	     0,00
	17072763	  10			10333788	ELEC HARN,2x7W(M)ROV FLG,1x7W(F)ROV FLG	27.08.2022	29.08.2022	08.05.2023		BC7	      3	EA	Gen. MRP Con	5260	Gen. MRP Con	29.08.2022	BRL	D	20230508		EN					386	N			     0			01	0404	        0,03	     0,01	     0,00
	17072766	  10			10354042	ELEC CONN, 7W(M) ROV DIGI FLG WIRED PARK	27.08.2022	29.08.2022	16.05.2023		BC7	      3	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230516		EN					295	N			     0			00	0404	        0,03	     0,01	     0,00
	17072792	  10			10048790	ELEC CONN DIGI 7WAY ROV DUMMY PLUG PB SP	27.08.2022	29.08.2022	15.05.2023		BC7	      6	EA	Control Syst	5260	Control Syst	29.08.2022	BRL	D	20230515		EN	106881	BRSP-10-L007-BQ-HD07S			295	N			     0			03	0404	  118.440,00	19.740,00	     0,00
	17072976	  10			10360836	SUB-SEA CHECK VALVE, 9/16" MP	27.08.2022	13.09.2022	10.02.2023		BC5	    110	EA	Tubing	5260	Tubing	28.08.2022	BRL	D	20230210		EN					150	N			     0			00	0404	        1,10	     0,01	     0,00
	17073004	  10			10142808	BALL VALVE OD 1/2" x OD 1/2" 6000 PSI	27.08.2022	13.09.2022	10.02.2023		BC5	     55	EA	Commercials	5260	Commercials	28.08.2022	BRL	D	20230210		EN					150	N			     0			00	0404	   62.720,35	 1.140,37	     0,00
	17073178	  10			10084147	CROSS 3/8 OD(F) SS-600-4	27.08.2022	10.09.2022	05.02.2023		BC5	     22	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230205		EN					140	N			     0			03	0404	    4.495,48	   204,34	     0,00
	17073270	  10			BBPFS070294	PF SEXT 1/4" X  3/8" AISI 316	27.08.2022	23.09.2022	20.02.2023		BC5	     84	EA	Fasteners	5260	Fasteners	12.09.2022	BRL	D	20230220		EN					150	N			     0			00	0404	      392,28	     4,67	     0,00
	17073282	  10			BBPFS070294	PF SEXT 1/4" X  3/8" AISI 316	27.08.2022	11.10.2022	10.03.2023		BC5	     21	EA	Fasteners	5260	Fasteners	12.09.2022	BRL	D	20230310		EN					150	N			     0			00	0404	       98,07	     4,67	     0,00
	17073354	  10			BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	27.08.2022	01.12.2022	20.04.2023		BC0	     12	EA	Connect. & E	5260	Connect. & E	05.09.2022	BRL	D	20230420		EN					120	N			     0			F1	0404	      428,04	    35,67	     0,00
	17073362	  10			BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	27.08.2022	23.01.2023	23.05.2023		BC0	      5	EA	Connect. & E	5260	Connect. & E	19.10.2022	BRL	D	20230523		EN					120	N			     0			F0	0404	      178,35	    35,67	     0,00
	17074075	  10			10108073	FLOW RESTRICTION, 3/8" TUBING FITTING	27.08.2022	19.09.2022	05.02.2023		BC5	     11	EA	Comerciais N	5260	Comerciais N	28.08.2022	BRL	D	20230205		EN					140	N			     0			01	0404	   34.700,49	 3.154,59	     0,00
	17074086	  10			10161921	CHECK VALVE, 1/2" NPTF, 10000PSI	27.08.2022	07.10.2022	05.02.2023		BC5	     33	EA	Valves & Act	5260	Valves & Act	28.08.2022	BRL	D	20230205		EN					120	N			     0			01	0404	   55.598,07	 1.684,79	     0,00
	17074105	  10			10106674	MALE CONNECTOR OD 1/2" x OD 1/2" 10 KSI	27.08.2022	10.09.2022	10.02.2023		BC5	    110	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN		2507-810-6			140	N			     0			01	0404	   36.071,20	   327,92	     0,00
	17074147	  10			10099269	UNION TEE FOR TUBE OD 1/2"	27.08.2022	17.10.2022	05.02.2023		BC5	    121	EA	Connect. & E	5260	Connect. & E	06.10.2022	BRL	D	20230205		EN		REF - SWAGELOK 2507-810-3			 90	N			     0			01	0404	   76.590,58	   632,98	     0,00
	17074221	  10			10028344	UNION, 3/8 TBG, SWAGELOK 2507-600-6	27.08.2022	02.09.2022	10.02.2023		BC5	     55	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN	121916	2507-600-6			159	N			     0			03	0404	   18.431,05	   335,11	     0,00
	17074233	  10			10215237	MALE STR CONN TUB OD 3/8"x9/16"-18 UNF-2	27.08.2022	02.09.2022	10.02.2023		BC5	     13	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN					159	N			     0			00	0404	    1.428,44	   109,88	     0,00
	17074284	  10			10084874	BULKHEAD UNION TUBE OD 1/2"	27.08.2022	02.09.2022	10.02.2023		BC5	    110	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN		SS-810-61			159	N			     0			00	0404	    8.335,80	    75,78	     0,00
	17074301	  10			10099565	MALE STR CONN TUB OD 3/8"x13/16"-16UNF-2	27.08.2022	02.09.2022	10.02.2023		BC5	    176	EA	Connect. & E	5260	Connect. & E	15.09.2022	BRL	D	20230210		EN					159	N			     0			01	0404	  147.304,96	   836,96	     0,00
	17074351	  10			10087579	MALE ADAPTER 1/2" NPT x JIC DASH 4	27.08.2022	31.08.2022	05.02.2023		BC5	    121	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230205		EN		REF -SWAGELOK SS-4-AN-1-8			159	N			     0			01	0404	    8.057,39	    66,59	     0,00
	17074394	  10			10076845	MALE CONNECTOR TUBE OD 3/8" x 1/2" NPT	27.08.2022	02.09.2022	10.02.2023		BC5	     77	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN					159	N			     0			02	0404	    2.238,39	    29,07	     0,00
	17074405	  10			10122304	NEEDLE VALVE OD 1/2"  SWAGELOK	27.08.2022	01.10.2022	05.02.2023		BC5	     55	EA	Valves & Act	5260	Valves & Act	28.08.2022	BRL	D	20230205		EN					120	N			     0			00	0404	   53.501,25	   972,75	     0,00
	17074426	  10			10108251	REDUCING UNION FOR TUBE OD 1/2"xOD 3/8"	27.08.2022	02.09.2022	10.02.2023		BC5	    110	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN		REF - SWAGELOK 2507-810-6-6			159	N			     0			01	0404	   49.734,30	   452,13	     0,00
	17074441	  10			10072746	UNION TEE FOR TUBE OD 1/2"	27.08.2022	02.09.2022	10.02.2023		BC5	     66	EA	Connect. & E	5260	Connect. & E	28.08.2022	BRL	D	20230210		EN					159	N			     0			02	0404	    7.477,14	   113,29	     0,00
	17074531	  10			10123150	SUPPORT HYDRAULIC LINES	27.08.2022	10.09.2022	07.02.2023		BC4	     11	EA	Structures	5260	Structures	28.08.2022	BRL	D	20230207		EN					120	N			     0			00	0404	    1.650,00	   150,00	     0,00
	17074661	  10			BBPFS070232	HEX SCR, 5/16-18x3/4-FT, AISI316	27.08.2022	01.10.2022	10.02.2023		BC5	     72	EA	Commercials	5260	Commercials	12.09.2022	BRL	D	20230210		EN					130	N			     0			03	0404	       77,76	     1,08	     0,00
	17074673	  10			BBPFS070232	HEX SCR, 5/16-18x3/4-FT, AISI316	27.08.2022	21.10.2022	01.03.2023		BC5	     35	EA	Commercials	5260	Commercials	22.09.2022	BRL	D	20230301		EN					130	N			     0			03	0404	       37,80	     1,08	     0,00
	17086082	  10			BBANV000908	ANEL "O" REF PARKER 2-154 90 SH A	29.08.2022	06.10.2022	13.02.2023		BC0	     34	EA	Connect. & E	5260	Connect. & E	03.10.2022	BRL	D	20230213		EN					130	N			     0			00	0404	      268,26	     7,89	     0,00
	17088311	  10			10015323	PLUG, POLYETHYLENE, ASSEMBLY	30.08.2022	30.08.2022	28.03.2023		BC0	      8	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230328		EN					210	N			     0			01	0404	        4,80	     0,60	     0,00
	17088312	  10			10036304	COILED HELIX FOR 1/4 NATIONAL COUPLING	30.08.2022	20.10.2022	19.03.2023		BC0	      2	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230319		EN					150	N			     0			04	0404	    2.124,80	 1.062,40	     0,00
	17088343	  10			10197517	NUT HVY HEX, 1 1/2- 8UN, 7	30.08.2022	15.03.2023	15.03.2023		BC5	     32	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230315		EN					  0	N			     0			01	0404	        0,32	     0,01	     0,00
	17088438	  10			BB28-HS0000-26	TOP PORT DEBRIS COVER, FOR HPEN	30.08.2022	30.08.2022	10.04.2023		BC4	      2	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230410		EN					220	N			     0			03	0404	    4.150,90	 2.075,45	     0,00
	17088446	  10			10114264	SCREW 12PT, 1-1/2-8UNR x 2.5", L7	30.08.2022	04.10.2022	20.03.2023		BC5	     18	EA	Tubing	5260	315074	30.09.2022	BRL	D	20230320		EN					145	N			     0			02	0404	        0,18	     0,01	     0,00
	17088751	  10			BB20-HS0005-43	SEAL, LIP-S+PIP, 76,2X88,9X12,9, PU	30.08.2022	29.09.2022	15.04.2023		TS9	      2	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	142514	25003000-P375B			178	A			     0			05	0404	      240,44	   120,22	     0,00
	17088752	  10			BB20-HS0005-58	SEAL, S-E, 416,51x438,15x10,97, HNBR 80A	30.08.2022	29.09.2022	15.04.2023		TS9	      4	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	109968	S-6109			178	A			     0			03	0404	    5.898,88	 1.474,72	     0,00
	17088771	  10			BB17-HS0002-89	SCREW HEX, 3/8-16UNRC x 1", L7M	30.08.2022	30.08.2022	03.04.2023		BC5	      8	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230403		EN					216	N			     0			04	0404	      292,72	    36,59	     0,00
	17088772	  10			BB18-HS0050-02	SPECIAL SCREW SKT, 1 1/8-7UNRC x 3", L7M	30.08.2022	30.08.2022	03.04.2023		BC5	      8	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230403		EN					216	N			     0			05	0404	    1.147,68	   143,46	     0,00
	17088773	  10			BB20-HS0002-11	PACKING, STEM 5.0ID X 5.50NOM	30.08.2022	29.09.2022	15.04.2023		TS9	      2	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	117776	S-5886 REV A			178	A			     0			07	0404	    8.604,92	 4.302,46	     0,00
	17088775	  10			BB20-HS0005-41	SEAL, LIP-S+PIP, 177,8X190.5X17,5, PU	30.08.2022	29.09.2022	15.04.2023		TS9	      2	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	142514	25007000-P562B			178	A			     0			04	0404	      355,84	   177,92	     0,00
	17088781	  10			10086889	ACCUMULATOR CLAMP, A212203	30.08.2022	27.09.2022	15.03.2023		VJ1	      6	EA	Tubing	5260	Tubing	18.10.2022	BRL	D	20230315		EN		A212203			180	N			     0			02	0404	    1.828,86	   304,81	     0,00
	17088787	  10			BB15-HS0000-50	RING RETAINER MED DUTY SMALLEY WH-551-S1	30.08.2022	31.08.2022	15.03.2023		BC0	      2	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230315		EN					196	N			     0			05	0404	    1.155,70	   577,85	     0,00
	17088792	  10			BB20-HS0004-62	SEAL, LIP-S+PIP, 165,1X177,8X17,7, PU	30.08.2022	29.09.2022	15.04.2023		TS9	      2	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	142514	25006500-P562B			178	A			     0			02	0404	      286,96	   143,48	     0,00
	17088801	  10			BB20-HS0004-63	SEAL, LIP-S+PIP, 133,35X146,05X17,5, PU	30.08.2022	29.09.2022	15.04.2023		TS9	      2	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	142514	25005250-P562B			178	A			     0			02	0404	      304,46	   152,23	     0,00
	17088802	  10			BB20-HS0005-42	SEAL, LIP-S+PIP, 196,85X209,55X19,2, PU	30.08.2022	29.09.2022	15.04.2023		TS9	      2	EA	Tubing	5260	Tubing	19.09.2022	BRL	D	20230415		EN	142514	25007750-P562B			178	A			     0			04	0404	      416,96	   208,48	     0,00
	17088829	  10			BB18-HS0016-15	KEY, 0.250 X 0.375X0.625 LG	30.08.2022	30.08.2022	20.03.2023		BC3	      8	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230320		EN					200	N			     0			05	0404	    2.770,80	   346,35	     0,00
	17088833	  10			BB7027209	SCREW SET, CUP,3/8-16UNRC x 1.25",MS-209	30.08.2022	26.10.2022	15.04.2023		BC5	      4	EA	Commercials	5260	Commercials	26.10.2022	BRL	D	20230415		EN					150	N			     0			03	0404	    2.684,36	   671,09	     0,00
	17088886	  10			10066951	SHCS HEX, M12X100, A4-80	30.08.2022	03.03.2023	15.03.2023		BC5	      8	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230315		EN					 10	N			     0			03	0404	    1.574,40	   196,80	     0,00
	17088907	  10			BB17-080224-28	HEX NUT M6 ST.STL. A4/70	30.08.2022	17.03.2023	12.08.2023		BC5	     24	EA	Fasteners	5260	Fasteners	14.09.2022	BRL	D	20230812		EN					150	N			     0			04	0404	    3.120,00	   130,00	     0,00
	17088986	  10			BB17-060105-01	PIN, SPRING, Ø2 X 8, STAINLESS STEEL	30.08.2022	24.10.2022	30.05.2023		BC5	     48	EA	Connect. & E	5260	Connect. & E	14.09.2022	BRL	D	20230530		EN		SPIROL 2MM X 8MM DK			218	N			     0			02	0404	       20,16	     0,42	     0,00
	17088995	  10			BB14-NS0510-00	INDICATOR F/ DH PEN;ASSEMBLY	30.08.2022	15.12.2022	15.03.2023		BC4	      2	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230315		EN					 90	N			     0			04	0404	    9.044,42	 4.522,21	     0,00
	17089065	  10			BB20-HS0007-18	SEAL,LIP-E,1041,40X1066,80X19,05,PU+NBR	30.08.2022	16.09.2022	15.03.2023		TS9	      2	EA	Tubing	5260	Tubing	02.09.2022	BRL	D	20230315		EN	142514	4615A03A4132A			180	A			     0			09	0404	   10.110,86	 5.055,43	     0,00
	17089066	  10			10208701	STUD TE, 1-1/4 -8UNR x 150mm, L7	30.08.2022	15.03.2023	15.03.2023		BC5	     48	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230315		EN					  0	N			     0			01	0404	    5.124,48	   106,76	     0,00
	17089087	  10			BB20-HS0007-19	SEAL, LIP-I,1174,75X1200,15X19,05,PU+NBR	30.08.2022	16.09.2022	15.03.2023		TS9	      6	EA	Tubing	5260	Tubing	02.09.2022	BRL	D	20230315		EN	142514	4615A03A4133A			180	A			     0			09	0404	   32.687,34	 5.447,89	     0,00
	17089140	  10			BB20-HS0007-09	SEAL,LIP-E,1120,78X1146,18X19,05,PU+NBR	30.08.2022	16.09.2022	15.03.2023		TS9	      2	EA	Tubing	5260	Tubing	02.09.2022	BRL	D	20230315		EN	142514	4615A03A4136A			180	A			     0			07	0404	    9.375,84	 4.687,92	     0,00
	17089143	  10			BS0001104	ADPTR, MP3/8"M X BW 3/8"WT.083, 2507	30.08.2022	30.08.2022	15.03.2023		BC5	     16	EA	Tubing	5260	Tubing	06.10.2022	BRL	D	20230315		EN	104858	2507-6-MP-3L-6TB-083-NOR-SG2-FP			197	N			     0			00	0404	        0,16	     0,01	     0,00
	17089161	  10			BB20-HS0007-20	SEAL,LIP-E, 984,25X1009,65X19,05,PU+NBR	30.08.2022	16.09.2022	15.03.2023		TS9	      2	EA	Tubing	5260	Tubing	02.09.2022	BRL	D	20230315		EN	142514	4615A03A4135A			180	A			     0			11	0404	   11.969,32	 5.984,66	     0,00
	17089662	  10			BB20-100113-00	O-RING, 685,8x12,7, NBR70A	30.08.2022	29.09.2022	15.04.2023		TS9	      1	EA	Connect. & E	5260	Connect. & E	21.10.2022	BRL	D	20230415		EN					178	A			     0			06	0404	        0,01	     0,01	     0,00
	17089674	  10			BB169589	SCREW SKT, SHLDR, 5/8 x 0.5", L7M	30.08.2022	20.09.2022	15.03.2023		BC5	     16	EA	Fasteners	5260	Fasteners	30.08.2022	BRL	D	20230315		EN					176	N			     0			04	0404	        0,16	     0,01	     0,00
	17094808	  10			10142394	NUT HVY HEX, 1 1/8-8UN, 7	30.08.2022	06.10.2022	15.03.2023		BC5	     24	EA	Fasteners	5260	Fasteners	30.08.2022	BRL	D	20230315		EN					160	N			     0			01	0404	        0,24	     0,01	     0,00
	17096085	  10			BBH6907322825	SEAL, BX152, 84,68x10,24x10,24, NI825	30.08.2022	29.09.2022	15.04.2023		TS9	      4	EA	MTP	5260	MTP	19.09.2022	BRL	D	20230415		EN					178	A			     0			06	0404	        4,00	     1,00	     0,00
	17096294	  10			10138517	FILTER SEAL INSERT 379 BAR	30.08.2022	31.08.2022	01.02.2023		BC3	      6	EA	MTP	5260	MTP	17.10.2022	BRL	D	20230201		EN					159	N			     0	VERDADEIRA		03	0404	        0,06	     0,01	     0,00
	17096297	  10			10138517	FILTER SEAL INSERT 379 BAR	30.08.2022	14.09.2022	30.01.2023		BC3	     24	EA	MTP	5260	MTP	17.10.2022	BRL	D	20230130		EN					159	N			     0	VERDADEIRA		03	0404	        0,24	     0,01	     0,00
	17096309	  10			BB15-082810-01	SLEEVE TMS READYPRINT 18/12 YELLOW	30.08.2022	23.09.2022	23.01.2023		BC5	 12.660	EA	Connect. & E	5260	Connect. & E	17.09.2022	BRL	D	20230123		EN	110894	RPS-18-12/2.0-S1-4			120	N			     0			00	0404	    6.330,00	     0,50	     0,00
	17096667	  10			10110797	SPRING, SPIRAWAVE, F/ 5", ELGILOY	30.08.2022	30.08.2022	05.04.2023		BC5	      8	EA	Connect. & E	5260	Connect. & E	30.08.2022	BRL	D	20230405		EN					218	N			     0			04	0404	    4.379,36	   547,42	     0,00
	17096814	  10			10078918	SEAL, BXTYPE, 205,13x228,09x11,48, NI825	30.08.2022	01.09.2022	15.03.2023		TS9	      4	EA	MTP	5260	MTP	30.09.2022	BRL	D	20230315		EN					195	N			     0			04	0404	    4.680,72	 1.170,18	     0,00
	17098224	  10			10048665	BASEPLATE SCMMB (iCON MONOLOCK)	30.08.2022	30.12.2022	08.04.2023		BC3	      1	EA	MTP	5260	MTP	30.08.2022	BRL	D	20230408		EN					 99	N			     0	VERDADEIRA		09	0404	    9.500,00	 9.500,00	     0,00
	17098225	  10			10048665	BASEPLATE SCMMB (iCON MONOLOCK)	30.08.2022	30.12.2022	08.04.2023		BC3	      2	EA	MTP	5260	MTP	30.08.2022	BRL	D	20230408		EN					 99	N			     0	VERDADEIRA		09	0404	   19.000,00	 9.500,00	     0,00
	17098239	  10			BB17-HS0000-67	SCREW SET, H-DOG,1/4-20UNRC x 0.625",L7M	30.08.2022	30.08.2022	03.04.2023		BC5	      4	EA	Tubing	5260	Tubing	30.08.2022	BRL	D	20230403		EN					216	N			     0			04	0404	      444,64	   111,16	     0,00
	17099911	  10			10315408	CONNECTOR PLATE, ICON SCM	31.08.2022	02.09.2022	10.02.2023		BC3	     12	EA	Comerciais N	5260	Comerciais N	01.09.2022	BRL	D	20230210		EN					159	N			     0			00	0404	        0,12	     0,01	     0,00
	17099923	  10			10315408	CONNECTOR PLATE, ICON SCM	31.08.2022	02.09.2022	10.02.2023		BC3	      3	EA	Comerciais N	5260	Comerciais N	01.09.2022	BRL	D	20230210		EN					159	N			     0			00	0404	        0,03	     0,01	     0,00
	17100044	  10			10125167	PIPE SUPPORT 2 1/2'', Ø78MM- VERTICAL	31.08.2022	15.03.2023	15.03.2023		BC4	      2	EA	Tubing	5260	Tubing	18.10.2022	BRL	D	20230315		EN					  0	N			     0			03	0404	    4.539,78	 2.269,89	     0,00
	17100061	  10			10124507	PIPE SUPPORT 2 1/2'',Ø78MM, Fr 57-112mm	31.08.2022	15.03.2023	15.03.2023		BC4	      6	EA	Tubing	5260	Tubing	18.10.2022	BRL	D	20230315		EN					  0	N			     0			03	0404	    8.528,58	 1.421,43	     0,00
	17100084	  10			10124601	PIPE SUPPORT 2 1/2'', Ø78MM- 90 DEG	31.08.2022	15.03.2023	15.03.2023		BC4	      5	EA	Tubing	5260	Tubing	18.10.2022	BRL	D	20230315		EN					  0	N			     0			03	0404	    5.399,80	 1.079,96	     0,00
	17100169	  10			10134017	MACH, COMPRESSION SPRING, De 87, dØ11MM	31.08.2022	15.10.2022	11.04.2023		BC3	      1	EA	MTP	5260	MTP	09.09.2022	BRL	D	20230411		EN					159	N			     0			01	0404	      431,20	   431,20	     0,00
	17100260	  10			BB15-MX0252-10	FLAT-NYLONSPIRAL FOR EL CABLE, 20-33 MM	31.08.2022	16.09.2022	15.03.2023		BC0	    200	M	Tubing	5260	Tubing	31.08.2022	BRL	D	20230315		EN					180	N			     0			01	0404	    7.824,00	    39,12	     0,00
	17100287	  10			10117335	O-RING, INNER, FOR CONNECTOR, 2-016	31.08.2022	21.09.2022	29.03.2023		BC5	      3	EA	Connect. & E	5260	Connect. & E	06.09.2022	BRL	D	20230329		EN	109725	MINK-FCR 2-016			189	N			     0			03	0404	        4,02	     1,34	     0,00
	17100288	  10			10117335	O-RING, INNER, FOR CONNECTOR, 2-016	31.08.2022	21.09.2022	29.03.2023		BC5	      4	EA	Connect. & E	5260	Connect. & E	06.09.2022	BRL	D	20230329		EN	109725	MINK-FCR 2-016			189	N			     0			03	0404	        5,36	     1,34	     0,00
	17100339	  10			10117336	 O-RING 2-019 SPARE- 16W BRANTNER	31.08.2022	28.10.2022	29.03.2023		BC0	      3	EA	Connect. & E	5260	Connect. & E	06.09.2022	BRL	D	20230329		EN	109260				150	N			     0			01	0404	        2,64	     0,88	     0,00
	17100340	  10			10117336	 O-RING 2-019 SPARE- 16W BRANTNER	31.08.2022	28.10.2022	29.03.2023		BC0	      4	EA	Connect. & E	5260	Connect. & E	06.09.2022	BRL	D	20230329		EN	109260				150	N			     0			01	0404	        3,52	     0,88	     0,00
	17100566	  10			BB18-BS0208-05	GLAND, PACKING	31.08.2022	06.10.2022	11.02.2023		BC3	      1	EA	SubCon Machi	5260	SubCon Machi	07.10.2022	BRL	D	20230211	L	EN					150	N			     0		   9938516	A1	0404	    1.103,28	 1.103,28	     0,00
	17100653	  10			BB17-HS0002-99	SCREW SET, H-DOG, 3/8-16UNRC x 1", L7M	31.08.2022	15.03.2023	15.03.2023		BC5	      6	EA	Tubing	5260	Tubing	31.08.2022	BRL	D	20230315		EN					  0	N			     0			03	0404	      217,14	    36,19	     0,00
	17100696	  10			10056011	TAG SIGN, 50x100x1mm, 316 SS	31.08.2022	16.09.2022	15.03.2023		BC5	    100	EA	Tubing	5260	Tubing	31.08.2022	BRL	D	20230315		EN					180	N			     0			02	0404	    7.524,00	    75,24	     0,00
